iter	R2	MAE
884	0.1707465231	0.8645215941
885	0.1707603223	0.8645085947
886	0.1707985419	0.8644894763
887	0.1708423067	0.8644630504
888	0.170868859	0.8644403298
889	0.1708819457	0.8644311217
890	0.1708966884	0.8644204136
891	0.1709376691	0.8643978315
892	0.1709449327	0.8643840751
893	0.1709679717	0.8643573283
894	0.1710305423	0.8643211743
895	0.1710898254	0.8642821714
896	0.1711225848	0.8642599557
897	0.1711381701	0.8642477617
898	0.1711547111	0.8642359263
899	0.1712029554	0.8642070626
900	0.1712077639	0.8642027964
901	0.1712218255	0.8641927171
902	0.1712680165	0.8641620946
903	0.1712975172	0.8641506331
904	0.171314517	0.8641404728
905	0.1713845392	0.864100533
906	0.1714123351	0.8640766491
907	0.1715030411	0.8640354772
908	0.1715185787	0.864025322
909	0.1715670707	0.8639948481
910	0.1715976139	0.8639724873
911	0.1716500622	0.8639400439
912	0.1716778718	0.863924975
913	0.1717297601	0.8638933182
914	0.1717456002	0.8638813058
915	0.1717646063	0.8638672296
916	0.1717905986	0.8638471837
917	0.1718478195	0.863807708
918	0.1718893813	0.863775975
919	0.1719019891	0.8637672945
920	0.1719382721	0.8637508423
921	0.1719591	0.8637349411
922	0.1719772396	0.86371431
923	0.1719927178	0.8636950049
924	0.1720142282	0.8636782862
925	0.1720453943	0.8636604491
926	0.1720631668	0.863646682
927	0.1720898255	0.8636256002
928	0.1721187022	0.8636095732
929	0.17214215	0.863588438
930	0.1722102339	0.8635466445
931	0.1722310909	0.8635318068
932	0.1722612765	0.8635042101
933	0.1722938832	0.8634773389
934	0.1723298732	0.8634485897
935	0.1723444378	0.8634331415
936	0.1723772289	0.863419891
937	0.1723950944	0.8634006209
938	0.17241402	0.8633838007
939	0.1724442613	0.8633672874
940	0.1724578301	0.8633554903
941	0.1724810938	0.8633416831
942	0.1725115979	0.8633169642
943	0.1725470128	0.8632936471
944	0.1725695267	0.8632770206
945	0.1725851895	0.8632639538
946	0.1726090349	0.8632443241
947	0.1726285948	0.8632261289
948	0.172668012	0.8632079462
949	0.1726790616	0.8631969445
950	0.1727048215	0.8631746966
951	0.1727577056	0.8631425509
952	0.1727877556	0.863122101
953	0.172821694	0.8630962471
954	0.1728864078	0.8630540396
955	0.1729009101	0.863042188
956	0.1729408438	0.8630191063
957	0.1729549175	0.863007176
958	0.1729979064	0.862977171
959	0.1730382675	0.8629551057
960	0.173057533	0.8629372287
961	0.1730613143	0.8629323097
962	0.1730703582	0.8629238933
963	0.173093026	0.8629033382
964	0.1731419788	0.8628715551
965	0.1732188404	0.8628295651
966	0.1732735439	0.8627960879
967	0.1732716834	0.8627959203
968	0.1733062476	0.8627705669
969	0.1733277014	0.8627543701
970	0.173339023	0.8627454469
971	0.1733550998	0.8627346137
972	0.1733867836	0.8627227862
973	0.1734360199	0.8626986074
974	0.1734560924	0.8626832144
975	0.173492855	0.8626556662
976	0.1735729195	0.8626100522
977	0.1736197815	0.8625776166
978	0.1736442999	0.8625596871
979	0.1736563267	0.8625509389
980	0.1736872527	0.8625270178
981	0.1737382756	0.8625109437
982	0.1737637733	0.8624935684
983	0.1737877471	0.8624738207
984	0.1738565875	0.8624352187
985	0.1738865753	0.8624153396
986	0.1739326757	0.8623875152
987	0.1739658972	0.8623708483
988	0.1740018602	0.8623444784
989	0.1740607242	0.8623080551
990	0.1741081962	0.8622789459
991	0.1741605	0.8622539316
992	0.1742000314	0.8622268118
993	0.1742126381	0.8622128192
994	0.1742407076	0.8621968656
995	0.1742966739	0.8621628621
996	0.1743264769	0.8621500985
997	0.1743638594	0.86212552
998	0.1744062553	0.8620989341
999	0.1744384333	0.8620813995
1000	0.1744695352	0.8620588229
1001	0.1745113755	0.8620320128
1002	0.1745376375	0.8620151502
1003	0.1745634219	0.8619920353
1004	0.1745836226	0.8619749558
1005	0.1746357995	0.861957052
1006	0.174660615	0.8619377555
1007	0.1747040638	0.8619120967
1008	0.1747490261	0.8618828286
1009	0.1747791467	0.8618528424
1010	0.1748055727	0.8618360056
1011	0.1748241807	0.8618172521
1012	0.174847094	0.861802519
1013	0.1748824964	0.8617909363
1014	0.1749075076	0.8617674766
1015	0.1749272279	0.8617518682
1016	0.1749324592	0.8617424451
1017	0.1749639179	0.8617160788
1018	0.174986839	0.8617000638
1019	0.1750029979	0.8616845354
1020	0.1750307773	0.8616695353
1021	0.1750585192	0.8616470114
1022	0.1750680221	0.8616389135
1023	0.1750830223	0.8616267502
1024	0.1751136934	0.8616010105
1025	0.1751648969	0.8615678372
1026	0.1751787883	0.8615550393
1027	0.1752399748	0.8615162469
1028	0.1752559801	0.8615055063
1029	0.1752850144	0.8614875955
1030	0.1753141791	0.8614687621
1031	0.1753616026	0.8614426886
1032	0.1754074934	0.8614077434
1033	0.1754550962	0.8613774664
1034	0.175479707	0.8613528846
1035	0.1755229067	0.8613282782
1036	0.1755592202	0.8613105752
1037	0.1756414351	0.8612670623
1038	0.1756539674	0.8612573977
1039	0.1756713717	0.8612427738
1040	0.1757193919	0.861227763
1041	0.1757503933	0.8612057469
1042	0.1757880145	0.8611878219
1043	0.1758383546	0.861157708
1044	0.175869671	0.8611316949
1045	0.1758928432	0.8611138829
1046	0.1759383993	0.861083836
1047	0.1759577128	0.8610687352
1048	0.1759943919	0.8610404816
1049	0.1760125275	0.8610274211
1050	0.1760352753	0.8610107615
1051	0.1760455757	0.8610023908
1052	0.1760711699	0.8609903118
1053	0.1760868056	0.8609800856
1054	0.1761169442	0.86095566
1055	0.1761583382	0.860930255
1056	0.1762179637	0.860909674
1057	0.1762422195	0.8608974764
1058	0.1762523823	0.8608863346
1059	0.1762755283	0.8608646821
1060	0.1763003739	0.8608485632
1061	0.1763499466	0.8608156533
1062	0.176395882	0.8607827165
1063	0.1764346764	0.8607607086
1064	0.1764580924	0.8607419683
1065	0.1765102238	0.8607081745
1066	0.1765393392	0.8606899325
1067	0.17657243	0.8606705209
1068	0.1766410484	0.8606424168
1069	0.1766768372	0.8606209
1070	0.1766982201	0.8606117303
1071	0.1767152112	0.8606033444
1072	0.1767918811	0.8605722099
1073	0.1767976923	0.8605620995
1074	0.1768144027	0.8605493311
1075	0.1768463945	0.8605280107
1076	0.1768582312	0.8605171664
1077	0.1769116091	0.8604839872
1078	0.1769439573	0.860470815
1079	0.1769655828	0.8604572411
1080	0.1770014261	0.8604364014
1081	0.1770413648	0.8604101305
1082	0.1770721986	0.8603848166
1083	0.1770911488	0.8603694808
1084	0.1770988804	0.8603609187
1085	0.1771367094	0.8603328623
1086	0.1771624558	0.8603210213
1087	0.1772115012	0.8602950384
1088	0.1772256864	0.860281803
1089	0.1772539053	0.8602710996
1090	0.1772667919	0.860262742
1091	0.1772988522	0.8602417286
1092	0.1773387176	0.8602145624
1093	0.1773606601	0.8601957822
1094	0.1774003356	0.8601754657
1095	0.1774411661	0.8601468828
1096	0.1774783393	0.8601334217
1097	0.1774987305	0.8601233757
1098	0.1775123966	0.8601088822
1099	0.1775310134	0.8600991088
1100	0.1775551864	0.8600822157
1101	0.1775616127	0.8600778578
1102	0.1776025241	0.8600468845
1103	0.1776404442	0.860022326
1104	0.1776693795	0.8600024136
1105	0.1777224625	0.8599778061
1106	0.1777683632	0.859946774
1107	0.1778132454	0.8599321394
1108	0.1778509294	0.8599024262
1109	0.1778614528	0.8598909843
1110	0.1778912279	0.859865674
1111	0.1779545341	0.8598312478
1112	0.1779993659	0.8598119323
1113	0.1780100084	0.8598006883
1114	0.1780588811	0.8597699856
1115	0.1781270177	0.8597314872
1116	0.1781375469	0.8597222513
1117	0.1781498424	0.8597126236
1118	0.1781604419	0.8597053018
1119	0.1781807144	0.8596933277
1120	0.1782317348	0.859670179
1121	0.1782608058	0.859656632
1122	0.1782823215	0.8596445489
1123	0.1783087457	0.859625272
1124	0.1783257444	0.8596099629
1125	0.1783492072	0.8596006041
1126	0.1783694558	0.8595829196
1127	0.178396427	0.8595663387
1128	0.1784244661	0.8595509993
1129	0.1784457777	0.8595368738
1130	0.1784777774	0.8595091888
1131	0.1784876449	0.8594988297
1132	0.17850351	0.8594867325
1133	0.1785354048	0.8594701308
1134	0.1785526243	0.8594552072
1135	0.1785766095	0.8594453238
1136	0.178600089	0.8594305741
1137	0.1786401816	0.859415587
1138	0.1786787489	0.8593941171
1139	0.1787382166	0.8593692114
1140	0.1787582936	0.859352842
1141	0.1788049547	0.8593307611
1142	0.1788381311	0.8593084544
1143	0.178868579	0.8592928812
1144	0.1789193435	0.8592621239
1145	0.1789419031	0.859246284
1146	0.1789908999	0.8592122747
1147	0.1790141981	0.8591889811
1148	0.1790369847	0.8591720402
1149	0.1790582615	0.8591605559
1150	0.179083178	0.859145696
1151	0.1791228947	0.8591206837
1152	0.1791511044	0.8591022012
1153	0.1792048979	0.8590720698
1154	0.1792256429	0.8590558782
1155	0.1792650016	0.8590381426
1156	0.1793237343	0.8590104655
1157	0.1793510733	0.858990304
1158	0.179361472	0.8589794943
1159	0.1793963189	0.8589633261
1160	0.1794486121	0.8589407072
1161	0.1794695714	0.8589240736
1162	0.1795391622	0.8588818024
1163	0.1795515982	0.8588690593
1164	0.1795790708	0.8588471604
1165	0.179595523	0.8588391548
1166	0.1796350978	0.858814801
1167	0.1796683289	0.8587960916
1168	0.1797073944	0.858767459
1169	0.1797261416	0.8587497254
1170	0.1797604939	0.8587240094
1171	0.1797936846	0.8587010003
1172	0.1797927985	0.8586981986
1173	0.1798024799	0.8586906914
1174	0.1798254354	0.8586769927
1175	0.1798335705	0.858671078
1176	0.1798657056	0.8586491854
1177	0.1798789268	0.8586400038
1178	0.1799295669	0.8586114883
1179	0.1799688943	0.8585928832
1180	0.17999009	0.8585744731
1181	0.1800235332	0.8585501252
1182	0.1800243836	0.8585468101
1183	0.1800730025	0.8585212345
1184	0.1801023151	0.8585015572
1185	0.1801498267	0.8584713963
1186	0.1801891156	0.8584481737
1187	0.1802131198	0.8584295661
1188	0.1802251038	0.8584188449
1189	0.1802326155	0.85840713
1190	0.1802591077	0.8583945799
1191	0.1802792923	0.8583771862
1192	0.1802893799	0.8583653195
1193	0.1803088857	0.8583439396
1194	0.1803225926	0.8583316956
1195	0.1803737249	0.8583090993
1196	0.1803846954	0.858296082
1197	0.1804149313	0.8582793197
1198	0.1804345601	0.8582673073
1199	0.1804782527	0.8582411801
1200	0.1804883755	0.8582339558
1201	0.1804897644	0.8582329747
1202	0.1805315499	0.8582043889
1203	0.1805477921	0.8581911481
1204	0.1805586639	0.8581817065
1205	0.1805831155	0.8581632752
1206	0.180596101	0.8581507347
1207	0.1806202868	0.8581317814
1208	0.1806322478	0.8581213072
1209	0.1806594412	0.8581062017
1210	0.1806795446	0.8580924541
1211	0.1807263677	0.8580624798
1212	0.1807476379	0.8580511882
1213	0.1807717401	0.8580285498
1214	0.1807891837	0.8580167909
1215	0.1808061045	0.8580020931
1216	0.1808265622	0.857989045
1217	0.1808471541	0.8579718746
1218	0.1808625546	0.8579556691
1219	0.1808919355	0.8579287069
1220	0.1809217712	0.8579046431
1221	0.1810088601	0.8578669614
1222	0.1810245494	0.8578584206
1223	0.1810350848	0.8578512137
1224	0.1810539216	0.8578395414
1225	0.1810706094	0.8578257028
1226	0.1811060414	0.8577993012
1227	0.1811422546	0.8577818435
1228	0.1811706007	0.8577665727
1229	0.1811880039	0.8577504989
1230	0.1812211564	0.8577293889
1231	0.1812472295	0.8577038583
1232	0.1812798445	0.8576858902
1233	0.1813105422	0.8576602267
1234	0.1813377034	0.8576417205
1235	0.1813493689	0.8576277521
1236	0.1813780171	0.8576099721
1237	0.1813918741	0.8575942579
1238	0.1814374374	0.8575661627
1239	0.1814623981	0.8575572783
1240	0.181489086	0.857536005
1241	0.1815205444	0.8575148938
1242	0.18154057	0.8574967197
1243	0.1815712031	0.8574816911
1244	0.1815936576	0.8574694358
1245	0.1816201162	0.8574548851
1246	0.1816338918	0.8574441158
1247	0.1816579278	0.8574276972
1248	0.181700768	0.8574049974
1249	0.1817357645	0.8573786909
1250	0.1817844	0.8573498188
1251	0.1818062923	0.8573379164
1252	0.1818333024	0.8573195832
1253	0.181917214	0.8572844139
1254	0.1819447565	0.8572626297
1255	0.1819527334	0.8572563605
1256	0.1819898307	0.8572316743
1257	0.1820143616	0.8572162992
1258	0.1820378065	0.8571971128
1259	0.1820657636	0.8571842104
1260	0.1820871427	0.8571665755
1261	0.1821144414	0.8571486488
1262	0.1821203639	0.8571421527
1263	0.1821290775	0.8571306013
1264	0.1821358415	0.8571229542
1265	0.1822100855	0.8570903255
1266	0.182226384	0.8570765518
1267	0.1822535959	0.8570560541
1268	0.1822614966	0.8570515119
1269	0.1822713364	0.8570403763
1270	0.1823172939	0.8570055241
1271	0.1823208135	0.8570007969
1272	0.1823480724	0.8569824137
1273	0.1823750573	0.8569617424
1274	0.1823876311	0.8569517587
1275	0.1824056982	0.8569424233
1276	0.1824615832	0.8569222811
1277	0.1824910745	0.856897929
1278	0.1825235809	0.8568841121
1279	0.1825611318	0.8568592188
1280	0.1826209134	0.8568243771
1281	0.1826537162	0.8568063829
1282	0.1826955908	0.8567846066
1283	0.182722793	0.8567655237
1284	0.1827368704	0.8567550555
1285	0.182783289	0.8567296344
1286	0.1827948416	0.8567219367
1287	0.1828125964	0.8567082958
1288	0.1828249624	0.8566987963
1289	0.1828575363	0.856685587
1290	0.1828823185	0.8566677744
1291	0.1829131817	0.8566498072
1292	0.1829223531	0.8566411354
1293	0.182936998	0.8566282212
1294	0.1829641821	0.8565996557
1295	0.1829804465	0.8565887196
1296	0.183018432	0.8565628694
1297	0.1830440178	0.8565524914
1298	0.1830522344	0.8565479566
1299	0.1830685602	0.8565385444
1300	0.1830857065	0.8565231248
1301	0.1830955828	0.8565096775
1302	0.1831261917	0.8564915197
1303	0.1831383971	0.8564815072
1304	0.1831400258	0.8564779024
1305	0.1831482114	0.8564709915
1306	0.1831583609	0.8564618205
1307	0.183180989	0.8564466731
1308	0.1831899239	0.8564385403
1309	0.1831891524	0.8564345005
1310	0.1832291935	0.8564051774
1311	0.1832632359	0.856383167
1312	0.1833001138	0.8563595695
1313	0.1833425776	0.8563330992
1314	0.1833760309	0.8563098677
1315	0.1833919366	0.8562984096
1316	0.1834083469	0.8562792467
1317	0.1834440012	0.8562538916
1318	0.1834518061	0.8562443731
1319	0.1834674616	0.8562316497
1320	0.18347646	0.856224465
1321	0.1835056369	0.8562038907
1322	0.1835450885	0.8561868335
1323	0.1835476659	0.8561836147
1324	0.1835588015	0.8561741046
1325	0.1835766472	0.8561596966
1326	0.1836020938	0.8561379886
1327	0.183634462	0.8561163408
1328	0.1836606913	0.8560981842
1329	0.1837030917	0.8560808652
1330	0.1837287005	0.8560639699
1331	0.1837500206	0.8560530121
1332	0.1837598386	0.8560392962
1333	0.1837856824	0.8560214867
1334	0.1838037385	0.8560096786
1335	0.1838335803	0.855989678
1336	0.1838710601	0.8559676507
1337	0.1838934684	0.8559503181
1338	0.1839084541	0.8559416623
1339	0.1839357327	0.855925695
1340	0.1839739334	0.855901021
1341	0.1839933745	0.8558830402
1342	0.1840232385	0.8558639602
1343	0.1840377122	0.8558531808
1344	0.1840633844	0.8558374678
1345	0.1840784161	0.8558278601
1346	0.1840968616	0.8558161601
1347	0.1841215285	0.8557968022
1348	0.1841571636	0.8557806217
1349	0.1841612322	0.8557753224
1350	0.1842058738	0.8557508811
1351	0.1842514429	0.8557221404
1352	0.1842692549	0.8557032689
1353	0.1842948604	0.8556906201
1354	0.1843249168	0.855668975
1355	0.1843309943	0.8556624876
1356	0.1843528412	0.8556502209
1357	0.1843645444	0.8556446084
1358	0.1843810188	0.8556320396
1359	0.1843924324	0.8556224477
1360	0.1844151544	0.855608943
1361	0.1844411198	0.8555956895
1362	0.184463982	0.8555767552
1363	0.184493393	0.8555562936
1364	0.184518346	0.8555389506
1365	0.1845533388	0.8555182442
1366	0.1845721995	0.855505551
1367	0.1845856646	0.8554979491
1368	0.1846092685	0.855480428
1369	0.1846243044	0.8554691901
1370	0.1846359097	0.8554594123
1371	0.184671982	0.8554353037
1372	0.1846819619	0.8554290681
1373	0.1847040143	0.855417607
1374	0.1847494386	0.8553925517
1375	0.1847703725	0.8553786275
1376	0.1848042941	0.8553537641
1377	0.1848133951	0.855346717
1378	0.1848417312	0.8553274092
1379	0.1848649667	0.8553146026
1380	0.1848877031	0.855302641
1381	0.184910144	0.8552822646
1382	0.1849261877	0.8552697906
1383	0.1849385481	0.855259258
1384	0.1849563514	0.8552469213
1385	0.1849681006	0.8552355317
1386	0.1850061055	0.8552105268
1387	0.185019795	0.8552023703
1388	0.1850385061	0.8551890666
1389	0.1850493083	0.8551830743
1390	0.1850768303	0.8551694979
1391	0.1851139397	0.8551492369
1392	0.1851252884	0.8551431916
1393	0.1851462611	0.8551275438
1394	0.1851694548	0.8551094904
1395	0.185185608	0.855098444
1396	0.1851977473	0.8550893607
1397	0.1852229242	0.8550701401
1398	0.185250749	0.8550556039
1399	0.1852587092	0.8550469041
1400	0.1852675499	0.8550389799
1401	0.1852729045	0.8550325731
1402	0.1852790809	0.8550262369
1403	0.1853079161	0.8550045795
1404	0.1853241478	0.8549929038
1405	0.1853544364	0.854969472
1406	0.18541766	0.8549405817
1407	0.1854530602	0.8549153123
1408	0.1854929716	0.8548966514
1409	0.1855168595	0.8548827041
1410	0.1855261762	0.8548753275
1411	0.185557975	0.8548524922
1412	0.1855954255	0.8548327006
1413	0.1856183536	0.8548139225
1414	0.1856656692	0.8547958602
1415	0.1856674434	0.8547931106
1416	0.1856936338	0.8547742977
1417	0.1857097308	0.8547614156
1418	0.1857128992	0.8547579121
1419	0.1857266502	0.8547466026
1420	0.1857330615	0.854741583
1421	0.1857462504	0.8547334814
1422	0.1857773045	0.8547131764
1423	0.1857890656	0.8547053296
1424	0.1858054742	0.8546938522
1425	0.1858367149	0.8546729309
1426	0.1858599285	0.8546551444
1427	0.1858828433	0.8546390689
1428	0.1858961788	0.8546315514
1429	0.1859114658	0.8546198516
1430	0.1859229196	0.8546108846
1431	0.1859518138	0.8545914249
1432	0.1859951218	0.8545713979
1433	0.1860073805	0.8545617968
1434	0.1860758947	0.8545301323
1435	0.1861077199	0.8545092389
1436	0.186137238	0.8544904896
1437	0.1861615682	0.8544756183
1438	0.1861806902	0.8544556901
1439	0.1862238167	0.8544343998
1440	0.1862555095	0.8544167312
1441	0.1862708503	0.8544078948
1442	0.1862870332	0.8543985428
1443	0.1863155277	0.8543801601
1444	0.1863341705	0.8543673698
1445	0.1863353522	0.8543642712
1446	0.1863420284	0.854354688
1447	0.1863607347	0.8543401758
1448	0.1863942012	0.8543201811
1449	0.186434428	0.8543038519
1450	0.1864506313	0.854287696
1451	0.1864696557	0.8542730983
1452	0.1864872454	0.8542594243
1453	0.1865132248	0.8542449793
1454	0.1865282771	0.8542359995
1455	0.1865634522	0.8542185376
1456	0.1865936697	0.8542000664
1457	0.1866331961	0.8541822002
1458	0.186638552	0.8541778123
1459	0.1866524307	0.8541656104
1460	0.1866897929	0.8541401518
1461	0.1867088591	0.8541282231
1462	0.1867270348	0.8541134358
1463	0.186779108	0.854088877
1464	0.1867986243	0.8540780708
1465	0.186810734	0.8540670151
1466	0.1868192716	0.8540598965
1467	0.1868389169	0.85404585
1468	0.1868419519	0.8540407589
1469	0.1868980631	0.8540177649
1470	0.1869411638	0.8539878719
1471	0.1869568934	0.8539767417
1472	0.1869739836	0.8539651239
1473	0.1869957308	0.8539476608
1474	0.1870073104	0.8539372061
1475	0.1870153498	0.853927281
1476	0.1870404832	0.8539097033
1477	0.1870436758	0.8539057458
1478	0.1870537861	0.8538984657
1479	0.1870573393	0.8538932628
1480	0.1870809007	0.8538768126
1481	0.1871030225	0.8538579161
1482	0.1871106715	0.8538499652
1483	0.1871251365	0.8538370491
1484	0.1871414066	0.8538257204
1485	0.1871751871	0.853804125
1486	0.187202885	0.8537852219
1487	0.18722789	0.8537689051
1488	0.1872444105	0.8537587195
1489	0.1872546574	0.8537514311
1490	0.1872664874	0.8537406657
1491	0.187277795	0.8537323456
1492	0.1873074007	0.853712092
1493	0.1873142964	0.8537016678
1494	0.187328204	0.8536882055
1495	0.1873539716	0.8536722816
1496	0.1873794364	0.8536541804
1497	0.1873971524	0.8536422301
1498	0.187406747	0.8536330047
1499	0.1874223139	0.8536230493
1500	0.1874487436	0.8536102138
1501	0.1874727316	0.8535945992
1502	0.187497798	0.8535837507
1503	0.1875566257	0.8535536221
1504	0.1875764003	0.8535402303
1505	0.1875851202	0.8535312618
1506	0.1876187803	0.8535078859
1507	0.1876405312	0.8534901029
1508	0.1876618725	0.8534791456
1509	0.1876855656	0.8534636833
1510	0.1876999896	0.8534530099
1511	0.1877348772	0.8534360004
1512	0.1877421505	0.8534276156
1513	0.1877637068	0.853410846
1514	0.1877878028	0.853393031
1515	0.1878219718	0.8533686946
1516	0.1878377771	0.8533563911
1517	0.1878579232	0.8533400503
1518	0.187896133	0.8533242848
1519	0.1879181098	0.8533062537
1520	0.1879324458	0.8532963314
1521	0.187960403	0.8532787261
1522	0.18799442	0.8532596772
1523	0.1880242329	0.8532368543
1524	0.1880626219	0.8532087038
1525	0.1880903212	0.8531903041
1526	0.1881200519	0.853171124
1527	0.1881477447	0.8531534171
1528	0.1881745143	0.8531422424
1529	0.1881853009	0.8531340341
1530	0.1882101471	0.8531165502
1531	0.1882167498	0.8531069936
1532	0.1882385405	0.8530920973
1533	0.1882727737	0.8530701687
1534	0.1882947284	0.8530571245
1535	0.188310552	0.8530489254
1536	0.1883275143	0.8530368392
1537	0.1883690589	0.8530143454
1538	0.1883838862	0.8530023953
1539	0.1883960168	0.8529931389
1540	0.1884037018	0.8529859991
1541	0.1884250798	0.8529734949
1542	0.1884449066	0.85295632
1543	0.1884624303	0.8529392511
1544	0.1884792446	0.8529329083
1545	0.1885013765	0.8529170412
1546	0.1885244368	0.8528990142
1547	0.188553838	0.8528772687
1548	0.1885858894	0.8528573254
1549	0.188598138	0.8528450066
1550	0.1886124907	0.8528338967
1551	0.1886275289	0.8528209998
1552	0.1886468363	0.852804363
1553	0.1886937315	0.852786925
1554	0.1887030052	0.8527777571
1555	0.1887063743	0.8527735001
1556	0.188735852	0.8527565382
1557	0.1887689546	0.8527378665
1558	0.1888091092	0.8527190647
1559	0.1888218665	0.8527070247
1560	0.1888451487	0.8526917781
1561	0.1888839958	0.852663143
1562	0.1888871515	0.8526586025
1563	0.1888944988	0.8526529914
1564	0.1889174848	0.8526333069
1565	0.1889311673	0.852622078
1566	0.1889425468	0.8526077323
1567	0.188968024	0.852589649
1568	0.1889990948	0.8525676289
1569	0.1890232209	0.8525545768
1570	0.1890311271	0.8525460335
1571	0.1890525823	0.8525301046
1572	0.1890703751	0.8525174239
1573	0.1890892057	0.8525057261
1574	0.1890970673	0.8524981019
1575	0.1891194603	0.8524799195
1576	0.1891195583	0.8524772655
1577	0.1891298174	0.8524682414
1578	0.1891298374	0.8524658701
1579	0.1891357809	0.8524610606
1580	0.1891387841	0.8524544905
1581	0.1891517611	0.8524459409
1582	0.189159034	0.8524388332
1583	0.1891653864	0.8524339473
1584	0.1891917183	0.8524164114
1585	0.1892345241	0.8523946291
1586	0.1892351367	0.8523924315
1587	0.1892504222	0.8523762873
1588	0.1892650507	0.8523654624
1589	0.1892763732	0.8523572032
1590	0.1892825737	0.8523515391
1591	0.1893073952	0.8523406336
1592	0.1893292785	0.852327331
1593	0.1893541595	0.8523113715
1594	0.18935767	0.8523089361
1595	0.1893727354	0.8522924194
1596	0.1893995048	0.8522726201
1597	0.1894270457	0.852249591
1598	0.1894483536	0.8522354657
1599	0.1894724324	0.8522174748
1600	0.1895034968	0.8522029309
1601	0.1895058984	0.8521985691
1602	0.1895172532	0.8521887405
1603	0.1895263457	0.8521801665
1604	0.1895477523	0.8521670432
1605	0.1895800639	0.8521477291
1606	0.1896012489	0.8521310212
1607	0.1896037376	0.8521273666
1608	0.189621747	0.8521156969
1609	0.1896392674	0.8520998086
1610	0.1896493216	0.8520908335
1611	0.1896658714	0.8520785627
1612	0.1896813994	0.8520661641
1613	0.1897151041	0.8520447763
1614	0.1897670912	0.8520163871
1615	0.1897859161	0.8520007064
1616	0.1897979396	0.8519909464
1617	0.1898192955	0.8519773214
1618	0.189837102	0.8519639205
1619	0.189851196	0.8519516736
1620	0.1898588238	0.8519434643
1621	0.1898744848	0.851936219
1622	0.1899029758	0.8519192614
1623	0.1899048556	0.8519181556
1624	0.1899173275	0.8519093467
1625	0.1899320531	0.851895514
1626	0.1899704313	0.8518812887
1627	0.1899773767	0.8518729693
1628	0.1899872383	0.8518661244
1629	0.1900162345	0.8518505948
1630	0.1900196974	0.8518472295
1631	0.1900418525	0.8518318999
1632	0.1900466634	0.851825586
1633	0.1900569156	0.8518197603
1634	0.1900780499	0.8518043254
1635	0.1900813236	0.8517994955
1636	0.1900965694	0.8517884084
1637	0.1901014596	0.8517823242
1638	0.1901146123	0.8517730713
1639	0.1901184482	0.8517694592
1640	0.1901403164	0.8517581741
1641	0.1901429877	0.8517513781
1642	0.1901579435	0.8517369361
1643	0.1901702598	0.8517291188
1644	0.1901698796	0.8517290448
1645	0.1901869146	0.8517126297
1646	0.1902151536	0.8516997304
1647	0.1902237724	0.8516914424
1648	0.1902435131	0.8516796799
1649	0.1902645084	0.8516662152
1650	0.1902675211	0.8516597812
1651	0.1903112482	0.851639615
1652	0.1903314593	0.851627951
1653	0.1903577552	0.8516078391
1654	0.1903739538	0.8515989669
1655	0.1904091986	0.8515835951
1656	0.1904105618	0.8515831484
1657	0.1904338356	0.8515686388
1658	0.1904405361	0.8515626572
1659	0.1904508205	0.8515560354
1660	0.1904666469	0.8515463314
1661	0.1904878187	0.8515288433
1662	0.1905134638	0.85151255
1663	0.1905322484	0.8514954934
1664	0.1905353681	0.8514917083
1665	0.1905579179	0.8514757975
1666	0.1905703813	0.8514620968
1667	0.1905771064	0.8514548908
1668	0.1905808033	0.851449504
1669	0.1905986727	0.8514369193
1670	0.1906142353	0.8514292246
1671	0.1906208289	0.8514213335
1672	0.1906541927	0.8514001652
1673	0.1906629507	0.8513926607
1674	0.1906731131	0.8513841848
1675	0.1907034029	0.8513661748
1676	0.1907267688	0.851350881
1677	0.1907338042	0.8513453589
1678	0.1907557611	0.8513333475
1679	0.1907639709	0.8513267782
1680	0.1907978015	0.8513042074
1681	0.190806344	0.8512975182
1682	0.1908221969	0.8512864472
1683	0.1908524708	0.8512721612
1684	0.190878963	0.8512584894
1685	0.1909000183	0.8512427045
1686	0.1909238695	0.8512250012
1687	0.1909410907	0.8512117179
1688	0.1909537791	0.8512036836
1689	0.1909748502	0.8511884412
1690	0.1909912672	0.8511751402
1691	0.1910021936	0.8511672397
1692	0.1910205695	0.8511520275
1693	0.191031131	0.8511457763
1694	0.1910520475	0.8511324379
1695	0.1910628885	0.8511208776
1696	0.1910720067	0.8511096879
1697	0.1910840341	0.851097486
1698	0.1911247268	0.8510774764
1699	0.1911484123	0.8510634275
1700	0.1911561555	0.8510571784
1701	0.1911997782	0.8510386634
1702	0.1912175219	0.8510275402
1703	0.1912308963	0.8510165188
1704	0.1912554248	0.8510002773
1705	0.1912613675	0.850995448
1706	0.1912786415	0.8509805658
1707	0.191301515	0.8509586246
1708	0.1913372854	0.8509368331
1709	0.1913364048	0.8509351172
1710	0.1913677654	0.8509162623
1711	0.1913878309	0.8509068884
1712	0.1913913085	0.8509033335
1713	0.1914181112	0.8508835231
1714	0.1914395993	0.8508712074
1715	0.1914547642	0.8508614987
1716	0.19146299	0.8508557285
1717	0.1914827388	0.8508449159
1718	0.191496559	0.850835661
1719	0.1915138924	0.8508200762
1720	0.1915353885	0.8508039977
1721	0.1915491369	0.850789942
1722	0.1915933063	0.8507669527
